日期,方向,結算日,ATR,停損,停利,進場價,出場原因,損益點數,淨損益(元),年份
2020-02-27,空,,150,60,224,11384,移動停利,127.0,1240,2020
2020-03-05,多,,162,65,242,11467,尾盤出場,23.0,200,2020
2020-03-06,空,,171,68,257,11385,移動停利,105.0,1020,2020
2020-03-09,空,,188,75,283,10967,停損,-75.0,-780,2020
2020-03-10,多,,194,78,291,10893,尾盤出場,89.0,860,2020
2020-03-11,空,,198,79,296,10928,尾盤出場,102.0,990,2020
2020-03-12,空,,234,94,351,10710,停利,351.0,3480,2020
2020-03-13,多,,290,116,435,9793,移動停利,334.0,3310,2020
2020-03-16,空,,307,123,460,9872,移動停利,216.0,2130,2020
2020-03-18,空,是,331,132,496,9306,移動停利,81.0,780,2020
2020-03-19,空,,387,155,580,8732,移動停利,444.0,4410,2020
2020-03-20,多,,426,170,638,8655,移動停利,461.0,4580,2020
2020-03-24,多,,480,192,720,9093,尾盤出場,97.0,940,2020
2020-03-27,空,,504,202,756,9804,尾盤出場,254.0,2510,2020
2020-03-31,空,,511,204,767,9656,移動停利,141.0,1380,2020
2020-04-01,空,,471,188,706,9565,尾盤出場,9.0,60,2020
2020-04-07,多,,411,165,617,9987,移動停利,13.0,100,2020
2020-04-08,多,,396,158,594,9983,移動停利,86.0,830,2020
2020-04-10,多,,325,130,487,10068,移動停利,31.0,280,2020
2020-04-14,多,,262,105,394,10168,尾盤出場,174.0,1710,2020
2020-04-15,多,是,228,91,343,10383,尾盤出場,68.0,650,2020
2020-04-17,多,,226,90,339,10604,移動停利,45.0,420,2020
2020-04-20,空,,207,83,311,10513,移動停利,35.0,320,2020
2020-04-21,空,,208,83,312,10382,移動停利,218.0,2150,2020
2020-04-22,多,,204,82,306,10164,尾盤出場,55.0,520,2020
2020-04-23,多,,215,86,322,10284,移動停利,98.0,950,2020
2020-04-24,多,,198,79,298,10245,尾盤出場,21.0,180,2020
2020-04-27,多,,206,82,309,10442,尾盤出場,104.0,1010,2020
2020-04-29,多,,202,81,304,10669,移動停利,71.0,680,2020
2020-04-30,多,,213,85,320,10830,尾盤出場,115.0,1120,2020
2020-05-05,空,,231,92,347,10683,尾盤出場,-33.0,-360,2020
2020-05-06,多,,233,93,350,10688,移動停利,72.0,690,2020
2020-05-07,多,,224,90,337,10736,移動停利,121.0,1180,2020
2020-05-11,多,,210,84,315,10995,移動停利,23.0,200,2020
2020-05-12,空,,199,80,298,10868,移動停利,46.0,430,2020
2020-05-13,多,,198,79,297,10823,尾盤出場,91.0,880,2020
2020-05-14,空,,193,77,290,10823,移動停利,31.0,280,2020
2020-05-18,多,,185,74,278,10780,移動停利,24.0,210,2020
2020-05-20,空,是,185,74,277,10900,尾盤出場,13.0,100,2020
2020-05-21,多,,175,70,262,10914,移動停利,74.0,710,2020
2020-05-22,空,,158,63,236,10882,尾盤出場,138.0,1350,2020
2020-05-25,空,,158,63,237,10795,移動停利,124.0,1210,2020
2020-05-26,多,,162,65,243,10928,尾盤出場,57.0,540,2020
2020-05-28,空,,165,66,247,11047,移動停利,171.0,1680,2020
2020-05-29,空,,165,66,247,10836,移動停利,10.0,70,2020
2020-06-01,多,,165,66,247,11008,移動停利,75.0,720,2020
2020-06-02,多,,160,64,240,11090,尾盤出場,19.0,160,2020
2020-06-03,多,,161,65,242,11255,尾盤出場,26.0,230,2020
2020-06-05,多,,161,64,241,11400,移動停利,15.0,120,2020
2020-06-08,多,,158,63,237,11573,移動停利,33.0,300,2020
2020-06-09,多,,158,63,237,11612,尾盤出場,-2.0,-50,2020
2020-06-10,多,,159,64,238,11639,移動停利,71.0,680,2020
2020-06-11,空,,161,64,242,11665,尾盤出場,164.0,1610,2020
2020-06-15,空,,166,67,250,11355,移動停利,20.0,170,2020
2020-06-16,多,,182,73,272,11465,尾盤出場,58.0,550,2020
2020-06-17,多,是,173,69,260,11539,尾盤出場,-18.0,-210,2020
2020-06-18,空,,179,72,268,11351,移動停利,36.0,330,2020
2020-06-19,空,,172,69,257,11411,移動停利,30.0,270,2020
2020-06-22,多,,175,70,263,11400,移動停利,78.0,750,2020
2020-06-23,空,,175,70,263,11486,移動停利,120.0,1170,2020
2020-06-24,多,,174,69,260,11558,尾盤出場,-35.0,-380,2020
2020-06-29,空,,180,72,270,11371,移動停利,36.0,330,2020
2020-06-30,多,,178,71,267,11477,尾盤出場,-6.0,-90,2020
2020-07-01,多,,182,73,273,11496,移動停利,107.0,1040,2020
2020-07-02,多,,184,74,276,11605,尾盤出場,87.0,840,2020
2020-07-03,多,,176,71,265,11803,移動停利,27.0,240,2020
2020-07-06,多,,176,70,264,11935,移動停利,117.0,1140,2020
2020-07-07,空,,174,70,261,12135,尾盤出場,107.0,1040,2020
2020-07-08,多,,159,64,239,12055,移動停利,66.0,630,2020
2020-07-10,空,,160,64,239,12175,移動停利,164.0,1610,2020
2020-07-13,多,,169,68,254,12147,尾盤出場,58.0,550,2020
2020-07-14,多,,167,67,250,12190,尾盤出場,-3.0,-60,2020
2020-07-15,空,是,165,66,248,12281,移動停利,111.0,1080,2020
2020-07-17,多,,172,69,258,12107,移動停利,11.0,80,2020
2020-07-20,空,,174,70,261,12052,移動停利,129.0,1260,2020
2020-07-21,多,,184,74,276,12152,移動停利,152.0,1490,2020
2020-07-22,多,,180,72,270,12307,尾盤出場,25.0,220,2020
2020-07-23,空,,178,71,267,12272,移動停利,53.0,500,2020
2020-07-24,空,,178,71,267,12225,移動停利,82.0,790,2020
2020-07-27,多,,193,77,290,12474,尾盤出場,18.0,150,2020
2020-07-28,多,,220,88,330,12844,停損,-88.0,-910,2020
2020-07-29,空,,223,89,335,12422,移動停利,10.0,70,2020
2020-07-31,多,,215,86,323,12609,移動停利,15.0,120,2020
2020-08-03,空,,220,88,330,12512,尾盤出場,76.0,730,2020
2020-08-04,多,,221,88,332,12530,尾盤出場,101.0,980,2020
2020-08-05,多,,209,84,313,12707,尾盤出場,34.0,310,2020
2020-08-06,多,,213,85,319,12876,停損,-85.0,-880,2020
2020-08-07,空,,212,85,318,12830,移動停利,104.0,1010,2020
2020-08-10,多,,204,82,306,12782,移動停利,103.0,1000,2020
2020-08-11,空,,207,83,311,12802,尾盤出場,69.0,660,2020
2020-08-12,空,,210,84,315,12662,移動停利,77.0,740,2020
2020-08-14,多,,187,75,280,12697,尾盤出場,92.0,890,2020
2020-08-17,多,,165,66,248,12822,尾盤出場,133.0,1300,2020
2020-08-18,空,,166,66,249,12970,移動停利,114.0,1110,2020
2020-08-19,空,是,164,65,246,12882,尾盤出場,75.0,720,2020
2020-08-20,空,,208,83,312,12661,停利,312.0,3090,2020
2020-08-21,多,,217,87,325,12498,尾盤出場,54.0,510,2020
2020-08-24,多,,214,86,321,12610,移動停利,23.0,200,2020
2020-08-25,多,,219,88,329,12680,移動停利,95.0,920,2020
2020-08-26,多,,215,86,322,12742,尾盤出場,50.0,470,2020
2020-08-27,多,,217,87,325,12870,移動停利,35.0,320,2020
2020-08-28,空,,214,86,321,12689,移動停利,29.0,260,2020
2020-08-31,多,,222,89,334,12812,停損,-89.0,-920,2020
2020-09-01,空,,222,89,333,12555,停損,-89.0,-920,2020
2020-09-03,多,,224,89,336,12808,移動停利,30.0,270,2020
2020-09-07,多,,227,91,340,12660,移動停利,53.0,500,2020
2020-09-08,多,,222,89,334,12661,尾盤出場,4.0,10,2020
2020-09-09,空,,186,75,280,12504,移動停利,50.0,470,2020
2020-09-10,多,,173,69,260,12680,尾盤出場,16.0,130,2020
2020-09-11,空,,169,68,254,12655,移動停利,24.0,210,2020
2020-09-14,多,,165,66,248,12750,尾盤出場,36.0,330,2020
2020-09-15,多,,164,66,246,12777,尾盤出場,70.0,670,2020
2020-09-17,空,,166,67,250,12835,移動停利,41.0,380,2020
2020-09-18,空,,154,62,231,12812,移動停利,19.0,160,2020
2020-09-21,多,,158,63,237,12824,移動停利,33.0,300,2020
2020-09-22,空,,158,63,237,12606,移動停利,75.0,720,2020
2020-09-23,空,,155,62,232,12536,移動停利,55.0,520,2020
2020-09-24,空,,165,66,247,12340,尾盤出場,163.0,1600,2020
2020-09-25,多,,166,67,249,12278,移動停利,11.0,80,2020
2020-09-28,多,,174,70,262,12303,尾盤出場,111.0,1080,2020
2020-09-30,多,,168,67,252,12484,移動停利,44.0,410,2020
2020-10-06,多,,175,70,262,12650,移動停利,34.0,310,2020
2020-10-07,多,,179,71,268,12641,尾盤出場,115.0,1120,2020
2020-10-08,多,,175,70,262,12842,尾盤出場,31.0,280,2020
2020-10-12,多,,169,68,254,12947,移動停利,28.0,250,2020
2020-10-13,空,,172,69,259,12929,移動停利,93.0,900,2020
2020-10-14,空,,163,65,244,12922,尾盤出場,33.0,300,2020
2020-10-16,空,,163,65,245,12806,尾盤出場,60.0,570,2020
2020-10-19,多,,150,60,224,12817,移動停利,69.0,660,2020
2020-10-20,空,,140,56,210,12864,尾盤出場,8.0,50,2020
2020-10-21,多,是,131,52,196,12914,移動停利,12.0,90,2020
2020-10-22,多,,132,53,199,12760,尾盤出場,74.0,710,2020
2020-10-27,空,,121,49,182,12793,尾盤出場,-14.0,-170,2020
2020-10-28,空,,117,47,176,12772,移動停利,20.0,170,2020
2020-10-30,空,,131,52,196,12522,移動停利,57.0,540,2020
2020-11-02,多,,130,52,195,12509,尾盤出場,6.0,30,2020
2020-11-03,多,,138,55,208,12640,移動停利,55.0,520,2020
2020-11-04,多,,142,57,213,12778,停損,-57.0,-600,2020
2020-11-06,多,,135,54,202,12955,移動停利,16.0,130,2020
2020-11-09,多,,147,59,221,13132,尾盤出場,-2.0,-50,2020
2020-11-11,多,,155,62,232,13110,尾盤出場,151.0,1480,2020
2020-11-12,空,,157,63,235,13262,移動停利,49.0,460,2020
2020-11-13,空,,157,63,236,13214,移動停利,31.0,280,2020
2020-11-16,多,,172,69,258,13449,尾盤出場,130.0,1270,2020
2020-11-18,多,是,171,68,257,13647,移動停利,121.0,1180,2020
2020-11-19,多,,164,66,246,13738,停損,-66.0,-690,2020
2020-11-20,多,,162,65,243,13724,尾盤出場,9.0,60,2020
2020-11-23,多,,162,65,244,13843,移動停利,80.0,770,2020
2020-11-24,空,,158,63,236,13890,尾盤出場,98.0,950,2020
2020-11-25,空,,166,66,248,13878,移動停利,128.0,1250,2020
2020-11-26,多,,169,68,254,13794,移動停利,48.0,450,2020
2020-11-27,多,,161,64,242,13800,移動停利,70.0,670,2020
2020-11-30,多,,170,68,255,13933,停損,-68.0,-710,2020
2020-12-01,多,,167,67,250,13825,尾盤出場,50.0,470,2020
2020-12-02,多,,168,67,252,13938,移動停利,14.0,110,2020
2020-12-03,多,,169,68,254,13973,移動停利,34.0,310,2020
2020-12-04,多,,160,64,240,14048,移動停利,48.0,450,2020
2020-12-08,多,,162,65,243,14218,尾盤出場,124.0,1210,2020
2020-12-09,多,,162,65,243,14372,移動停利,31.0,280,2020
2020-12-10,空,,171,68,256,14254,移動停利,56.0,530,2020
2020-12-11,空,,174,69,260,14288,移動停利,177.0,1740,2020
2020-12-14,空,,169,68,254,14244,尾盤出場,44.0,410,2020
2020-12-15,空,,168,67,252,14136,移動停利,86.0,830,2020
2020-12-16,多,是,174,70,262,14205,尾盤出場,117.0,1140,2020
2020-12-17,空,,182,73,273,14201,移動停利,96.0,930,2020
2020-12-18,多,,170,68,254,14197,停損,-68.0,-710,2020
2020-12-21,空,,179,72,268,14143,移動停利,102.0,990,2020
2020-12-22,多,,191,76,286,14264,移動停利,50.0,470,2020
2020-12-23,多,,191,76,287,14104,移動停利,57.0,540,2020
2020-12-24,多,,192,77,288,14214,移動停利,38.0,350,2020
2020-12-25,多,,191,76,286,14337,移動停利,26.0,230,2020
2020-12-28,多,,187,75,280,14346,尾盤出場,89.0,860,2020
2020-12-29,空,,186,75,280,14427,移動停利,31.0,280,2020
2020-12-30,多,,185,74,278,14480,尾盤出場,155.0,1520,2020
2021-01-04,多,,190,76,284,14665,尾盤出場,208.0,2050,2021
2021-01-05,多,,186,74,278,14888,尾盤出場,86.0,830,2021
2021-01-06,多,,195,78,292,15072,停損,-78.0,-810,2021
2021-01-07,多,,203,81,304,15090,移動停利,134.0,1310,2021
2021-01-08,多,,214,85,320,15422,移動停利,21.0,180,2021
2021-01-11,多,,205,82,307,15428,移動停利,62.0,590,2021
2021-01-12,空,,198,79,297,15511,移動停利,72.0,690,2021
2021-01-13,多,,209,83,313,15585,尾盤出場,169.0,1660,2021
2021-01-15,空,,226,90,338,15940,移動停利,314.0,3110,2021
2021-01-18,空,,241,96,361,15625,移動停利,278.0,2750,2021
2021-01-19,多,,259,103,388,15748,移動停利,74.0,710,2021
2021-01-20,空,是,260,104,391,15872,移動停利,82.0,790,2021
2021-01-21,多,,283,113,424,15813,移動停利,350.0,3470,2021
2021-01-22,空,,276,110,414,15973,移動停利,25.0,220,2021
2021-01-25,空,,286,115,429,15950,移動停利,211.0,2080,2021
2021-01-26,空,,291,116,436,15852,移動停利,295.0,2920,2021
2021-01-27,多,,282,113,423,15754,移動停利,40.0,370,2021
2021-01-28,空,,290,116,435,15350,移動停利,15.0,120,2021
2021-01-29,空,,312,125,468,15472,尾盤出場,401.0,3980,2021
2021-02-02,多,,333,133,499,15499,移動停利,301.0,2980,2021
2021-02-05,多,,316,127,475,15839,移動停利,125.0,1220,2021
2021-02-17,多,是,337,135,506,16277,移動停利,102.0,990,2021
2021-02-18,多,,338,135,506,16382,移動停利,123.0,1200,2021
2021-02-19,空,,326,130,489,16288,移動停利,138.0,1350,2021
2021-02-22,多,,329,132,494,16509,移動停利,35.0,320,2021
2021-02-23,多,,328,131,492,16248,尾盤出場,183.0,1800,2021
2021-02-24,多,,319,127,478,16312,移動停利,103.0,1000,2021
2021-02-26,空,,332,133,498,15996,移動停利,124.0,1210,2021
2021-03-02,空,,328,131,491,16211,尾盤出場,308.0,3050,2021
2021-03-03,空,,327,131,490,15981,移動停利,76.0,730,2021
2021-03-04,空,,324,130,486,16010,移動停利,92.0,890,2021
2021-03-08,多,,345,138,517,15984,移動停利,91.0,880,2021
2021-03-09,空,,342,137,513,15692,移動停利,64.0,610,2021
2021-03-11,多,,316,126,474,15977,移動停利,217.0,2140,2021
2021-03-15,多,,298,119,446,16219,移動停利,10.0,70,2021
2021-03-16,多,,289,116,433,16257,移動停利,18.0,150,2021
2021-03-17,空,是,280,112,420,16295,尾盤出場,118.0,1150,2021
2021-03-18,多,,279,111,418,16274,移動停利,107.0,1040,2021
2021-03-19,空,,261,104,391,16056,移動停利,47.0,440,2021
2021-03-22,空,,250,100,376,15975,移動停利,44.0,410,2021
2021-03-23,多,,241,96,361,16235,移動停利,22.0,190,2021
2021-03-24,空,,223,89,335,15997,尾盤出場,18.0,150,2021
2021-03-26,多,,209,83,313,16123,尾盤出場,159.0,1560,2021
2021-03-29,多,,206,82,308,16383,移動停利,82.0,790,2021
2021-03-30,多,,202,81,302,16494,尾盤出場,25.0,220,2021
2021-03-31,多,,188,75,282,16544,停損,-75.0,-780,2021
2021-04-01,多,,191,76,286,16560,停損,-76.0,-790,2021
2021-04-07,多,,201,80,302,16785,尾盤出場,-22.0,-250,2021
2021-04-08,多,,206,82,309,16726,移動停利,80.0,770,2021
2021-04-09,空,,202,81,302,16949,移動停利,119.0,1160,2021
2021-04-12,多,,196,78,294,16902,移動停利,43.0,400,2021
2021-04-13,多,,196,78,294,16918,移動停利,108.0,1050,2021
2021-04-14,空,,207,83,310,16842,移動停利,61.0,580,2021
2021-04-15,多,,210,84,314,16895,尾盤出場,174.0,1710,2021
2021-04-16,多,,206,82,309,17072,尾盤出場,81.0,780,2021
2021-04-19,多,,201,80,301,17142,移動停利,134.0,1310,2021
2021-04-20,多,,195,78,292,17254,移動停利,25.0,220,2021
2021-04-21,空,是,198,79,298,17210,移動停利,40.0,370,2021
2021-04-22,空,,211,84,316,17256,移動停利,183.0,1800,2021
2021-04-23,多,,214,86,322,17088,尾盤出場,166.0,1630,2021
2021-04-26,多,,214,86,321,17357,尾盤出場,166.0,1630,2021
2021-04-27,多,,214,86,321,17535,移動停利,21.0,180,2021
2021-04-28,空,,203,81,305,17520,移動停利,25.0,220,2021
2021-04-29,多,,204,82,306,17644,移動停利,38.0,350,2021
2021-05-03,空,,214,86,321,17476,移動停利,206.0,2030,2021
2021-05-04,空,,241,96,361,17266,停利,361.0,3580,2021
2021-05-05,空,,236,95,355,16841,停損,-95.0,-980,2021
2021-05-06,多,,248,99,372,16917,移動停利,144.0,1410,2021
2021-05-07,多,,260,104,390,17151,移動停利,46.0,430,2021
2021-05-11,空,,310,124,465,16874,移動停利,196.0,1930,2021
2021-05-12,空,,407,163,611,16410,停利,611.0,6080,2021
2021-05-14,多,,447,179,671,15837,移動停利,164.0,1610,2021
2021-05-18,多,,533,213,799,15597,移動停利,370.0,3670,2021
2021-05-20,空,,553,221,830,16031,移動停利,96.0,930,2021
2021-05-25,多,,541,216,811,16487,移動停利,97.0,940,2021
2021-05-28,多,,539,216,809,16770,移動停利,60.0,570,2021
2021-05-31,多,,499,199,748,16924,移動停利,154.0,1510,2021
2021-06-01,多,,399,160,599,17090,移動停利,38.0,350,2021
2021-06-02,空,,366,146,549,17154,移動停利,118.0,1150,2021
2021-06-03,多,,349,140,524,17271,移動停利,22.0,190,2021
2021-06-07,空,,286,115,429,17181,停利,429.0,4260,2021
2021-06-09,空,,273,109,410,16991,移動停利,31.0,280,2021
2021-06-10,多,,257,103,385,17066,移動停利,79.0,760,2021
2021-06-11,多,,245,98,368,17238,移動停利,40.0,370,2021
2021-06-15,多,,235,94,352,17353,尾盤出場,41.0,380,2021
2021-06-16,空,是,249,100,374,17311,移動停利,258.0,2550,2021
2021-06-17,多,,243,97,364,17110,尾盤出場,183.0,1800,2021
2021-06-18,空,,227,91,340,17289,尾盤出場,33.0,300,2021
2021-06-21,空,,236,94,354,17012,移動停利,89.0,860,2021
2021-06-22,空,,242,97,363,17128,尾盤出場,107.0,1040,2021
2021-06-23,多,,250,100,374,17114,移動停利,124.0,1210,2021
2021-06-24,多,,244,98,366,17304,移動停利,74.0,710,2021
2021-06-25,多,,246,98,368,17445,移動停利,97.0,940,2021
2021-06-28,多,,221,88,331,17490,移動停利,50.0,470,2021
2021-06-29,空,,221,88,331,17575,移動停利,104.0,1010,2021
2021-06-30,多,,224,89,335,17620,移動停利,126.0,1230,2021
2021-07-01,空,,224,90,336,17655,移動停利,80.0,770,2021
2021-07-02,多,,224,90,336,17667,移動停利,37.0,340,2021
2021-07-05,多,,230,92,345,17793,移動停利,87.0,840,2021
2021-07-08,空,,210,84,315,17860,移動停利,146.0,1430,2021
2021-07-09,空,,205,82,308,17645,移動停利,99.0,960,2021
2021-07-12,多,,211,85,317,17882,移動停利,58.0,550,2021
2021-07-14,空,,208,83,312,17846,移動停利,78.0,750,2021
2021-07-15,多,,205,82,307,17938,尾盤出場,82.0,790,2021
2021-07-19,多,,218,87,328,17734,尾盤出場,56.0,530,2021
2021-07-20,空,,224,90,336,17672,移動停利,71.0,680,2021
2021-07-21,空,是,230,92,345,17637,移動停利,86.0,830,2021
2021-07-22,空,,233,93,349,17418,移動停利,51.0,480,2021
2021-07-23,多,,226,91,340,17502,移動停利,37.0,340,2021
2021-07-26,空,,238,95,357,17435,尾盤出場,229.0,2260,2021
2021-07-27,多,,239,95,358,17330,停損,-95.0,-980,2021
2021-07-28,空,,256,102,383,17052,移動停利,299.0,2960,2021
2021-07-29,多,,260,104,391,17153,尾盤出場,172.0,1690,2021
2021-07-30,空,,253,101,380,17223,尾盤出場,50.0,470,2021
2021-08-02,多,,261,104,391,17358,尾盤出場,106.0,1030,2021
2021-08-03,多,,258,103,387,17445,尾盤出場,36.0,330,2021
2021-08-04,多,,254,102,381,17513,移動停利,48.0,450,2021
2021-08-06,空,,236,94,353,17483,移動停利,110.0,1070,2021
2021-08-10,空,,220,88,330,17396,移動停利,105.0,1020,2021
2021-08-11,空,,223,89,335,17211,移動停利,113.0,1100,2021
2021-08-13,空,,216,87,325,17155,移動停利,162.0,1590,2021
2021-08-17,空,,206,82,308,16821,移動停利,35.0,320,2021
2021-08-19,空,,232,93,347,16603,移動停利,263.0,2600,2021
2021-08-20,空,,229,92,344,16295,移動停利,91.0,880,2021
2021-08-23,多,,258,103,387,16471,移動停利,238.0,2350,2021
2021-08-25,多,,270,108,405,16827,移動停利,66.0,630,2021
2021-08-27,多,,280,112,420,16966,移動停利,232.0,2290,2021
2021-08-30,多,,280,112,419,17274,移動停利,12.0,90,2021
2021-08-31,空,,287,115,430,17270,移動停利,106.0,1030,2021
2021-09-01,多,,289,116,433,17411,移動停利,69.0,660,2021
2021-09-02,多,,288,115,432,17450,移動停利,37.0,340,2021
2021-09-03,多,,291,116,437,17455,移動停利,78.0,750,2021
2021-09-06,多,,282,113,423,17502,移動停利,74.0,710,2021
2021-09-07,空,,267,107,400,17481,移動停利,124.0,1210,2021
2021-09-08,空,,248,99,372,17383,尾盤出場,123.0,1200,2021
2021-09-10,多,,222,89,333,17332,移動停利,114.0,1110,2021
2021-09-13,空,,220,88,330,17427,移動停利,51.0,480,2021
2021-09-14,空,,216,86,324,17503,尾盤出場,41.0,380,2021
2021-09-15,空,是,212,85,318,17398,移動停利,98.0,950,2021
2021-09-16,空,,203,81,305,17324,尾盤出場,81.0,780,2021
2021-09-17,空,,207,83,310,17224,移動停利,39.0,360,2021
2021-09-22,空,,223,89,334,16799,移動停利,28.0,250,2021
2021-09-23,多,,229,92,344,17068,移動停利,42.0,390,2021
2021-09-24,多,,226,90,339,17205,移動停利,50.0,470,2021
2021-09-27,多,,218,87,327,17310,移動停利,14.0,110,2021
2021-09-29,空,,239,96,359,16884,移動停利,72.0,690,2021
2021-09-30,空,,239,96,359,16778,移動停利,54.0,510,2021
2021-10-01,空,,260,104,390,16743,移動停利,308.0,3050,2021
2021-10-04,空,,265,106,398,16580,移動停利,210.0,2070,2021
2021-10-05,空,,278,111,417,16164,停損,-111.0,-1140,2021
2021-10-06,空,,284,114,427,16452,移動停利,141.0,1380,2021
2021-10-07,多,,300,120,450,16586,移動停利,154.0,1510,2021
2021-10-08,空,,298,119,448,16714,尾盤出場,88.0,850,2021
2021-10-12,空,,306,123,460,16343,移動停利,38.0,350,2021
2021-10-13,空,,286,115,430,16511,移動停利,155.0,1520,2021
2021-10-14,空,,286,115,429,16480,尾盤出場,78.0,750,2021
2021-10-15,多,,300,120,450,16672,尾盤出場,107.0,1040,2021
2021-10-18,空,,303,121,454,16790,尾盤出場,73.0,700,2021
2021-10-19,多,,301,121,452,16826,移動停利,108.0,1050,2021
2021-10-20,空,是,281,112,422,16953,尾盤出場,71.0,680,2021
2021-10-21,多,,279,112,419,16903,移動停利,124.0,1210,2021
2021-10-22,空,,253,101,380,16836,移動停利,46.0,430,2021
2021-10-25,多,,245,98,368,16809,尾盤出場,78.0,750,2021
2021-10-26,多,,236,94,353,16990,移動停利,27.0,240,2021
2021-10-27,多,,231,92,346,16973,尾盤出場,94.0,910,2021
2021-10-28,多,,211,84,316,17030,移動停利,53.0,500,2021
2021-10-29,空,,214,86,321,17029,移動停利,151.0,1480,2021
2021-11-01,多,,203,81,304,17086,尾盤出場,-7.0,-100,2021
2021-11-02,多,,202,81,303,17185,移動停利,50.0,470,2021
2021-11-03,多,,192,77,287,17089,移動停利,18.0,150,2021
2021-11-04,空,,181,72,271,17242,尾盤出場,167.0,1640,2021
2021-11-05,多,,183,73,275,17170,尾盤出場,98.0,950,2021
2021-11-08,多,,179,72,269,17304,尾盤出場,120.0,1170,2021
2021-11-09,多,,183,73,274,17512,移動停利,49.0,460,2021
2021-11-10,多,,172,69,258,17568,尾盤出場,-13.0,-160,2021
2021-11-12,多,,171,68,256,17577,移動停利,41.0,380,2021
2021-11-15,多,,169,68,254,17649,移動停利,38.0,350,2021
2021-11-16,多,,162,65,243,17683,尾盤出場,13.0,100,2021
2021-11-17,多,是,160,64,240,17730,尾盤出場,-7.0,-100,2021
2021-11-18,多,,155,62,232,17797,移動停利,13.0,100,2021
2021-11-19,空,,151,60,227,17905,尾盤出場,53.0,500,2021
2021-11-22,多,,140,56,209,17836,移動停利,20.0,170,2021
2021-11-23,空,,148,59,221,17726,移動停利,44.0,410,2021
2021-11-24,多,,139,55,208,17647,尾盤出場,34.0,310,2021
2021-11-25,空,,132,53,198,17671,移動停利,51.0,480,2021
2021-11-26,空,,146,58,219,17450,移動停利,120.0,1170,2021
2021-11-30,多,,161,64,242,17438,移動停利,79.0,760,2021
2021-12-01,多,,170,68,255,17384,移動停利,213.0,2100,2021
2021-12-02,多,,173,69,259,17576,尾盤出場,124.0,1210,2021
2021-12-06,多,,180,72,271,17624,移動停利,92.0,890,2021
2021-12-07,空,,190,76,284,17662,移動停利,56.0,530,2021
2021-12-09,空,,193,77,289,17886,移動停利,54.0,510,2021
2021-12-13,空,,197,79,296,17892,尾盤出場,140.0,1370,2021
2021-12-14,空,,203,81,304,17668,移動停利,38.0,350,2021
2021-12-16,多,,190,76,286,17777,尾盤出場,23.0,200,2021
2021-12-17,多,,181,72,272,17738,尾盤出場,46.0,430,2021
2021-12-20,空,,181,72,271,17653,移動停利,69.0,660,2021
2021-12-21,多,,178,71,267,17680,移動停利,129.0,1260,2021
2021-12-23,多,,170,68,255,17948,移動停利,15.0,120,2021
2021-12-24,多,,162,65,242,18020,停損,-65.0,-680,2021
2021-12-27,多,,156,63,235,18002,尾盤出場,67.0,640,2021
2021-12-28,多,,153,61,229,18131,尾盤出場,75.0,720,2021
2021-12-29,多,,150,60,226,18227,尾盤出場,47.0,440,2021
2021-12-30,空,,147,59,221,18235,移動停利,38.0,350,2021
2022-01-03,多,,146,58,219,18334,停損,-58.0,-610,2022
2022-01-04,多,,150,60,226,18392,移動停利,85.0,820,2022
2022-01-05,空,,149,60,223,18454,尾盤出場,-30.0,-330,2022
2022-01-06,空,,153,61,230,18334,移動停利,76.0,730,2022
2022-01-07,空,,172,69,258,18431,停利,258.0,2550,2022
2022-01-10,多,,174,69,260,18100,尾盤出場,158.0,1550,2022
2022-01-11,空,,170,68,254,18199,移動停利,77.0,740,2022
2022-01-13,多,,172,69,259,18449,停損,-69.0,-720,2022
2022-01-14,空,,190,76,286,18483,移動停利,243.0,2400,2022
2022-01-17,多,,193,77,290,18462,尾盤出場,46.0,430,2022
2022-01-18,空,,200,80,300,18518,尾盤出場,169.0,1660,2022
2022-01-19,空,是,203,81,304,18237,尾盤出場,18.0,150,2022
2022-01-20,空,,209,84,314,18153,移動停利,52.0,490,2022
2022-01-21,空,,224,89,336,18004,移動停利,88.0,850,2022
2022-01-24,空,,225,90,338,17736,移動停利,13.0,100,2022
2022-01-25,空,,245,98,367,17720,移動停利,116.0,1130,2022
2022-01-26,空,,238,95,357,17622,尾盤出場,0.0,-30,2022
2022-02-07,多,,232,93,348,17806,移動停利,20.0,170,2022
2022-02-09,多,,227,91,341,18083,尾盤出場,78.0,750,2022
2022-02-10,多,,232,93,348,18240,尾盤出場,89.0,860,2022
2022-02-11,多,,235,94,352,18233,尾盤出場,40.0,370,2022
2022-02-14,空,,235,94,352,18072,尾盤出場,94.0,910,2022
2022-02-16,多,是,241,96,362,18202,尾盤出場,5.0,20,2022
2022-02-17,多,,243,97,364,18281,移動停利,24.0,210,2022
2022-02-18,多,,245,98,367,18080,移動停利,154.0,1510,2022
2022-02-21,多,,236,94,354,18080,尾盤出場,130.0,1270,2022
2022-02-22,空,,248,99,372,17980,移動停利,187.0,1840,2022
2022-02-23,多,,234,94,351,17963,尾盤出場,76.0,730,2022
2022-02-24,空,,262,105,392,17777,移動停利,144.0,1410,2022
2022-02-25,空,,255,102,383,17618,尾盤出場,7.0,40,2022
2022-03-01,多,,269,108,403,17788,移動停利,113.0,1100,2022
2022-03-02,多,,264,105,395,17826,移動停利,49.0,460,2022
